retailer_week,week_beginning,week_ending,last_year_retailer_week,last_year_week_ending,fiscal_week,fiscal_month,fiscal_year,calendar_month_name,calendar_month,calendar_year,quarter,week_offset,dsci_inserted_date,dsci_last_modified_date,dsci_last_loaded_date,dsci_last_pulled_date,fiscal_year_offset,calendar_year_offset,quarter_offset,calendar_month_offset,fiscal_month_offset,next_year_retailer_week,next_year_week_ending
203929,2039-08-13,2039-08-19,203829,2038-08-20,29,7,2039,August,8,2039,3,904,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,208,208,204029,2040-08-17
203947,2039-12-17,2039-12-23,203847,2038-12-24,47,11,2039,December,12,2039,4,922,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,71,212,212,204047,2040-12-21
204009,2040-03-24,2040-03-30,203909,2039-04-01,9,2,2040,March,3,2040,1,936,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,215,215,204109,2041-03-29
204011,2040-04-07,2040-04-13,203911,2039-04-15,11,3,2040,April,4,2040,1,938,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,216,216,204111,2041-04-12
204013,2040-04-21,2040-04-27,203913,2039-04-29,13,3,2040,April,4,2040,1,940,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,72,216,216,204113,2041-04-26
204021,2040-06-16,2040-06-22,203921,2039-06-24,21,5,2040,June,6,2040,2,948,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,73,218,218,204121,2041-06-21
204028,2040-08-04,2040-08-10,203928,2039-08-12,28,7,2040,August,8,2040,3,955,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,74,220,220,204128,2041-08-09
204042,2040-11-10,2040-11-16,203942,2039-11-18,42,10,2040,November,11,2040,4,969,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,18,18,75,223,223,204142,2041-11-15
204106,2041-03-02,2041-03-08,204006,2040-03-09,6,2,2041,March,3,2041,1,985,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,76,227,227,204205,2042-03-07
204120,2041-06-08,2041-06-14,204020,2040-06-15,20,5,2041,June,6,2041,2,999,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,77,230,230,204219,2042-06-13
204128,2041-08-03,2041-08-09,204028,2040-08-10,28,7,2041,August,8,2041,3,1007,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,19,78,232,232,204227,2042-08-08
204151,2042-01-11,2042-01-17,204051,2041-01-18,51,12,2041,January,1,2042,4,1030,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,19,20,79,237,237,204250,2043-01-16
204215,2042-05-10,2042-05-16,204116,2041-05-17,15,4,2042,May,5,2042,2,1047,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,81,241,241,204315,2043-05-15
204226,2042-07-26,2042-08-01,204127,2041-08-02,26,6,2042,August,8,2042,2,1058,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,81,244,243,204326,2043-07-31
204242,2042-11-15,2042-11-21,204143,2041-11-22,42,10,2042,November,11,2042,4,1074,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,83,247,247,204342,2043-11-20
204243,2042-11-22,2042-11-28,204144,2041-11-29,43,10,2042,November,11,2042,4,1075,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,20,83,247,247,204343,2043-11-27
204251,2043-01-17,2043-01-23,204152,2042-01-24,51,12,2042,January,1,2043,4,1083,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,20,21,83,249,249,204351,2044-01-22
204307,2043-03-14,2043-03-20,204207,2042-03-21,7,2,2043,March,3,2043,1,1091,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,84,251,251,204407,2044-03-18
204316,2043-05-16,2043-05-22,204216,2042-05-23,16,4,2043,May,5,2043,2,1100,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,85,253,253,204416,2044-05-20
204320,2043-06-13,2043-06-19,204220,2042-06-20,20,5,2043,June,6,2043,2,1104,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,85,254,254,204420,2044-06-17
204333,2043-09-12,2043-09-18,204233,2042-09-19,33,8,2043,September,9,2043,3,1117,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,257,257,204433,2044-09-16
204335,2043-09-26,2043-10-02,204235,2042-10-03,35,8,2043,October,10,2043,3,1119,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,258,257,204435,2044-09-30
204336,2043-10-03,2043-10-09,204236,2042-10-10,36,9,2043,October,10,2043,3,1120,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,86,258,258,204436,2044-10-07
204341,2043-11-07,2043-11-13,204241,2042-11-14,41,10,2043,November,11,2043,4,1125,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,21,21,87,259,259,204441,2044-11-11
204408,2044-03-19,2044-03-25,204308,2043-03-27,8,2,2044,March,3,2044,1,1144,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,88,263,263,204508,2045-03-24
204413,2044-04-23,2044-04-29,204313,2043-05-01,13,3,2044,April,4,2044,1,1149,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,88,264,264,204513,2045-04-28
204425,2044-07-16,2044-07-22,204325,2043-07-24,25,6,2044,July,7,2044,2,1161,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,89,267,267,204525,2045-07-21
204447,2044-12-17,2044-12-23,204347,2043-12-25,47,11,2044,December,12,2044,4,1183,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,22,22,91,272,272,204547,2045-12-22
204521,2045-06-17,2045-06-23,204421,2044-06-24,21,5,2045,June,6,2045,2,1209,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,93,278,278,,
204541,2045-11-04,2045-11-10,204441,2044-11-11,41,10,2045,November,11,2045,4,1229,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,23,23,95,283,283,,
202325,2023-07-15,2023-07-21,202225,2022-07-22,25,6,2023,July,7,2023,2,65,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,5,15,15,202425,2024-07-19
202326,2023-07-22,2023-07-28,202226,2022-07-29,26,6,2023,July,7,2023,2,66,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,5,15,15,202426,2024-07-26
202329,2023-08-12,2023-08-18,202229,2022-08-19,29,7,2023,August,8,2023,3,69,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,6,16,16,202429,2024-08-16
202330,2023-08-19,2023-08-25,202230,2022-08-26,30,7,2023,August,8,2023,3,70,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,6,16,16,202430,2024-08-23
202340,2023-10-28,2023-11-03,202240,2022-11-04,40,10,2023,November,11,2023,4,80,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,1,7,19,19,202440,2024-11-01
202350,2024-01-06,2024-01-12,202250,2023-01-13,50,12,2023,January,1,2024,4,90,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,1,2,7,21,21,202450,2025-01-10
202445,2024-11-30,2024-12-06,202345,2023-12-08,45,11,2024,December,12,2024,4,137,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,11,32,32,202544,2025-12-05
202447,2024-12-14,2024-12-20,202347,2023-12-22,47,11,2024,December,12,2024,4,139,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2,2,11,32,32,202546,2025-12-19
202511,2025-04-12,2025-04-18,202412,2024-04-19,11,3,2025,April,4,2025,1,156,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,12,36,36,202611,2026-04-17
202513,2025-04-26,2025-05-02,202414,2024-05-03,13,3,2025,May,5,2025,1,158,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,12,37,36,202613,2026-05-01
202521,2025-06-21,2025-06-27,202422,2024-06-28,21,5,2025,June,6,2025,2,166,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,13,38,38,202621,2026-06-26
202526,2025-07-26,2025-08-01,202427,2024-08-02,26,6,2025,August,8,2025,2,171,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,13,40,39,202626,2026-07-31
202542,2025-11-15,2025-11-21,202443,2024-11-22,42,10,2025,November,11,2025,4,187,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,3,15,43,43,202642,2026-11-20
202549,2026-01-03,2026-01-09,202450,2025-01-10,49,12,2025,January,1,2026,4,194,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,3,4,15,45,45,202649,2027-01-08
202617,2026-05-23,2026-05-29,202517,2025-05-30,17,4,2026,May,5,2026,2,214,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,17,49,49,202717,2027-05-28
202640,2026-10-31,2026-11-06,202540,2025-11-07,40,10,2026,November,11,2026,4,237,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,19,55,55,202740,2027-11-05
202644,2026-11-28,2026-12-04,202544,2025-12-05,44,11,2026,December,12,2026,4,241,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,4,4,19,56,56,202744,2027-12-03
202708,2027-03-20,2027-03-26,202608,2026-03-27,8,2,2027,March,3,2027,1,257,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,20,59,59,202808,2028-03-24
202716,2027-05-15,2027-05-21,202616,2026-05-22,16,4,2027,May,5,2027,2,265,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,21,61,61,202816,2028-05-19
202719,2027-06-05,2027-06-11,202619,2026-06-12,19,5,2027,June,6,2027,2,268,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,21,62,62,202819,2028-06-09
202731,2027-08-28,2027-09-03,202631,2026-09-04,31,8,2027,September,9,2027,3,280,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,22,65,65,202831,2028-09-01
202732,2027-09-04,2027-09-10,202632,2026-09-11,32,8,2027,September,9,2027,3,281,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,22,65,65,202832,2028-09-08
202742,2027-11-13,2027-11-19,202642,2026-11-20,42,10,2027,November,11,2027,4,291,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,23,67,67,202842,2028-11-17
202747,2027-12-18,2027-12-24,202647,2026-12-25,47,11,2027,December,12,2027,4,296,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,5,5,23,68,68,202847,2028-12-22
202815,2028-05-06,2028-05-12,202715,2027-05-14,15,4,2028,May,5,2028,2,316,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,6,6,25,73,73,202915,2029-05-11
202909,2029-03-24,2029-03-30,202809,2028-03-31,9,2,2029,March,3,2029,1,362,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,28,83,83,203009,2030-03-29
202922,2029-06-23,2029-06-29,202822,2028-06-30,22,5,2029,June,6,2029,2,375,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,29,86,86,203022,2030-06-28
202943,2029-11-17,2029-11-23,202843,2028-11-24,43,10,2029,November,11,2029,4,396,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,31,91,91,203043,2030-11-22
202944,2029-11-24,2029-11-30,202844,2028-12-01,44,11,2029,November,11,2029,4,397,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,31,91,92,203044,2030-11-29
202945,2029-12-01,2029-12-07,202845,2028-12-08,45,11,2029,December,12,2029,4,398,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,7,31,92,92,203045,2030-12-06
202951,2030-01-12,2030-01-18,202851,2029-01-19,51,12,2029,January,1,2030,4,404,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,7,8,31,93,93,203051,2031-01-17
203011,2030-04-06,2030-04-12,202911,2029-04-13,11,3,2030,April,4,2030,1,416,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,32,96,96,203110,2031-04-11
203015,2030-05-04,2030-05-10,202915,2029-05-11,15,4,2030,May,5,2030,2,420,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,33,97,97,203114,2031-05-09
203018,2030-05-25,2030-05-31,202918,2029-06-01,18,5,2030,May,5,2030,2,423,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,33,97,98,203117,2031-05-30
203020,2030-06-08,2030-06-14,202920,2029-06-15,20,5,2030,June,6,2030,2,425,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,33,98,98,203119,2031-06-13
203027,2030-07-27,2030-08-02,202927,2029-08-03,27,7,2030,August,8,2030,3,432,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,34,100,100,203126,2031-08-01
203032,2030-08-31,2030-09-06,202932,2029-09-07,32,8,2030,September,9,2030,3,437,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,8,34,101,101,203131,2031-09-05
203052,2031-01-18,2031-01-24,202952,2030-01-25,52,12,2030,January,1,2031,4,457,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,8,9,35,105,105,203151,2032-01-23
203102,2031-02-08,2031-02-14,203003,2030-02-15,2,1,2031,February,2,2031,1,460,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,106,106,203202,2032-02-13
203104,2031-02-22,2031-02-28,203005,2030-03-01,4,1,2031,February,2,2031,1,462,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,106,106,203204,2032-02-27
203105,2031-03-01,2031-03-07,203006,2030-03-08,5,2,2031,March,3,2031,1,463,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,107,107,203205,2032-03-05
203106,2031-03-08,2031-03-14,203007,2030-03-15,6,2,2031,March,3,2031,1,464,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,107,107,203206,2032-03-12
203111,2031-04-12,2031-04-18,203012,2030-04-19,11,3,2031,April,4,2031,1,469,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,36,108,108,203211,2032-04-16
203118,2031-05-31,2031-06-06,203019,2030-06-07,18,5,2031,June,6,2031,2,476,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,37,110,110,203218,2032-06-04
203122,2031-06-28,2031-07-04,203023,2030-07-05,22,5,2031,July,7,2031,2,480,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,9,9,37,111,110,203222,2032-07-02
203214,2032-05-01,2032-05-07,203114,2031-05-09,14,4,2032,May,5,2032,2,524,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,10,10,41,121,121,203314,2033-05-06
203301,2033-01-29,2033-02-04,203201,2032-02-06,1,1,2033,February,2,2033,1,563,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,44,130,130,203401,2034-02-03
203325,2033-07-16,2033-07-22,203225,2032-07-23,25,6,2033,July,7,2033,2,587,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,45,135,135,203425,2034-07-21
203333,2033-09-10,2033-09-16,203233,2032-09-17,33,8,2033,September,9,2033,3,595,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,46,137,137,203433,2034-09-15
203344,2033-11-26,2033-12-02,203244,2032-12-03,44,11,2033,December,12,2033,4,606,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,11,11,47,140,140,203444,2034-12-01
203505,2035-02-24,2035-03-02,203405,2034-03-03,5,2,2035,March,3,2035,1,671,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,52,155,155,203605,2036-02-29
203531,2035-08-25,2035-08-31,203431,2034-09-01,31,8,2035,August,8,2035,3,697,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,54,160,161,203631,2036-08-29
203546,2035-12-08,2035-12-14,203446,2034-12-15,46,11,2035,December,12,2035,4,712,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,13,13,55,164,164,203646,2036-12-12
203606,2036-03-01,2036-03-07,203506,2035-03-09,6,2,2036,March,3,2036,1,724,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,56,167,167,203705,2037-03-06
203623,2036-06-28,2036-07-04,203523,2035-07-06,23,6,2036,July,7,2036,2,741,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,57,171,171,203722,2037-07-03
203638,2036-10-11,2036-10-17,203538,2035-10-19,38,9,2036,October,10,2036,3,756,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,58,174,174,203737,2037-10-16
203642,2036-11-08,2036-11-14,203542,2035-11-16,42,10,2036,November,11,2036,4,760,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,14,14,59,175,175,203741,2037-11-13
203702,2037-02-07,2037-02-13,203603,2036-02-15,2,1,2037,February,2,2037,1,773,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,60,178,178,203802,2038-02-12
203717,2037-05-23,2037-05-29,203618,2036-05-30,17,4,2037,May,5,2037,2,788,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,181,181,203817,2038-05-28
203722,2037-06-27,2037-07-03,203623,2036-07-04,22,5,2037,July,7,2037,2,793,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,61,183,182,203822,2038-07-02
203743,2037-11-21,2037-11-27,203644,2036-11-28,43,10,2037,November,11,2037,4,814,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,15,63,187,187,203843,2038-11-26
203751,2038-01-16,2038-01-22,203652,2037-01-23,51,12,2037,January,1,2038,4,822,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,15,16,63,189,189,203851,2039-01-21
203834,2038-09-18,2038-09-24,203734,2037-09-25,34,8,2038,September,9,2038,3,857,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,16,66,197,197,203934,2039-09-23
203850,2039-01-08,2039-01-14,203750,2038-01-15,50,12,2038,January,1,2039,4,873,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,16,17,67,201,201,203950,2040-01-13
203911,2039-04-09,2039-04-15,203811,2038-04-16,11,3,2039,April,4,2039,1,886,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,68,204,204,204011,2040-04-13
203916,2039-05-14,2039-05-20,203816,2038-05-21,16,4,2039,May,5,2039,2,891,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,69,205,205,204016,2040-05-18
203921,2039-06-18,2039-06-24,203821,2038-06-25,21,5,2039,June,6,2039,2,896,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,69,206,206,204021,2040-06-22
203934,2039-09-17,2039-09-23,203834,2038-09-24,34,8,2039,September,9,2039,3,909,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,70,209,209,204034,2040-09-21
203942,2039-11-12,2039-11-18,203842,2038-11-19,42,10,2039,November,11,2039,4,917,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,2020-01-30 19:30:49.431277,17,17,71,211,211,204042,2040-11-16
